# Audio waveform data
# Sample Index, Left Channel, Right Channel
8024 0.179504 0.256317
8025 0.170532 0.251801
8026 0.158722 0.245605
8027 0.14566 0.240021
8028 0.131012 0.23407
8029 0.114044 0.226318
8030 0.0963135 0.219147
8031 0.0784912 0.214294
8032 0.0594788 0.210022
8033 0.0402832 0.205414
8034 0.0237732 0.201782
8035 0.0100708 0.198822
8036 -0.00250244 0.195892
8037 -0.0132446 0.194366
8038 -0.0213013 0.194672
8039 -0.0267334 0.195404
8040 -0.0290527 0.196594
8041 -0.0274048 0.199402
8042 -0.022644 0.203339
8043 -0.016449 0.207306
8044 -0.00921631 0.211639
8045 -0.00177002 0.216003
8046 0.00515747 0.219055
8047 0.0117188 0.21994
8048 0.0177002 0.218292
8049 0.0219421 0.213898
8050 0.0234985 0.20697
8051 0.0233154 0.199066
8052 0.0222168 0.19101
8053 0.0195923 0.181976
8054 0.0151367 0.171967
8055 0.00924683 0.161591
8056 0.00259399 0.1521
8057 -0.00537109 0.143127
8058 -0.015686 0.13327
8059 -0.0262146 0.123596
8060 -0.0343323 0.115936
8061 -0.0403442 0.109406
8062 -0.0459595 0.101868
8063 -0.0502319 0.0941162
8064 -0.0508728 0.0886841
8065 -0.0491638 0.0845947
8066 -0.046936 0.0805359
8067 -0.0430908 0.07724
8068 -0.0379944 0.0735168
8069 -0.0332947 0.0680542
8070 -0.0288696 0.0626526
8071 -0.0252075 0.0582275
8072 -0.0241699 0.0527344
8073 -0.0256042 0.0457153
8074 -0.0284119 0.0379028
8075 -0.0332947 0.0285339
8076 -0.0409241 0.0174255
8077 -0.0508423 0.0062561
8078 -0.063324 -0.00460815
8079 -0.0778809 -0.015686
8080 -0.0926819 -0.0265503
8081 -0.107727 -0.0379944
8082 -0.123474 -0.0502319
8083 -0.13797 -0.0610352
8084 -0.150543 -0.0705566
8085 -0.162445 -0.0810547
8086 -0.173065 -0.0916138
8087 -0.181305 -0.100311
8088 -0.188263 -0.108582
8089 -0.194244 -0.116821
8090 -0.197449 -0.122894
8091 -0.198364 -0.127441
8092 -0.198059 -0.132202
8093 -0.195526 -0.135895
8094 -0.190918 -0.137512
8095 -0.185669 -0.138031
8096 -0.179108 -0.137268
8097 -0.170441 -0.135284
8098 -0.161743 -0.134369
8099 -0.153717 -0.134186
8100 -0.144684 -0.132019
8101 -0.135651 -0.128448
8102 -0.128174 -0.124847
8103 -0.12088 -0.119934
8104 -0.112427 -0.113464
8105 -0.103027 -0.10672
8106 -0.0932312 -0.0995789
8107 -0.083374 -0.091095
8108 -0.0737915 -0.0814209
8109 -0.0643616 -0.0713806
8110 -0.0549011 -0.0614624
8111 -0.0456543 -0.0516663
8112 -0.0366211 -0.041626
8113 -0.0281677 -0.0315552
8114 -0.0207214 -0.0216064
8115 -0.0136719 -0.0107727
8116 -0.00628662 0.000946045
8117 0.000732422 0.0112305
8118 0.00741577 0.0194702
8119 0.0151367 0.0281067
8120 0.0232239 0.0375366
8121 0.0305176 0.0461731
8122 0.0380249 0.0540466
8123 0.0472717 0.0620422
8124 0.0583496 0.0699463
8125 0.0703125 0.0771484
8126 0.0832214 0.084137
8127 0.0967407 0.0910034
8128 0.110382 0.0972595
8129 0.124451 0.103333
8130 0.13858 0.109161
8131 0.151611 0.113831
8132 0.163422 0.117157
8133 0.174042 0.119293
8134 0.18277 0.119873
8135 0.189362 0.118958
8136 0.194336 0.116638
8137 0.197693 0.111694
8138 0.19928 0.104034
8139 0.199799 0.0955811
8140 0.199646 0.0874634
8141 0.1987 0.078125
8142 0.197815 0.0666809
8143 0.198944 0.0546875
8144 0.201569 0.04245
8145 0.204102 0.0293579
8146 0.206573 0.0159302
8147 0.209625 0.00314331
8148 0.213257 -0.0090332
8149 0.217102 -0.0209656
8150 0.221252 -0.0323792
8151 0.225159 -0.043457
8152 0.227814 -0.0544434
8153 0.22995 -0.0639648
8154 0.232269 -0.0715332
8155 0.234131 -0.0784912
8156 0.235382 -0.0848999
8157 0.23645 -0.0891113
8158 0.236786 -0.0906677
8159 0.235748 -0.0906372
8160 0.234375 -0.0890808
8161 0.233307 -0.0865479
8162 0.231659 -0.084198
8163 0.229248 -0.0820312
8164 0.226501 -0.0794678
8165 0.223633 -0.0768738
8166 0.221161 -0.0743103
8167 0.220032 -0.0713196
8168 0.220306 -0.0684204
8169 0.221924 -0.0660095
8170 0.225311 -0.0633545
8171 0.230194 -0.0603333
8172 0.236206 -0.0569153
8173 0.243378 -0.0522156
8174 0.251343 -0.04599
8175 0.25946 -0.0386963
8176 0.268097 -0.0303345
8177 0.277557 -0.020874
8178 0.287079 -0.0107422
8179 0.296265 0.000701904
8180 0.304932 0.0135803
8181 0.312439 0.026825
8182 0.318726 0.0400696
8183 0.32373 0.0533447
8184 0.327179 0.0661316
8185 0.329468 0.0785217
8186 0.331329 0.0905457
8187 0.33194 0.100769
8188 0.330536 0.108154
8189 0.3284 0.114166
8190 0.326019 0.11911
8191 0.322418 0.120972
8192 0.318237 0.119751
8193 0.314758 0.117188
8194 0.31134 0.113892
8195 0.306641 0.108704
8196 0.301086 0.101532
8197 0.296326 0.0939331
8198 0.291809 0.086792
8199 0.285736 0.0794373
8200 0.27829 0.0714111
8201 0.271118 0.0627136
8202 0.264221 0.0526733
8203 0.256805 0.0414734
8204 0.249817 0.0309753
8205 0.243927 0.0210876
8206 0.237488 0.00930786
8207 0.230469 -0.00387573
8208 0.224213 -0.0160217
8209 0.217682 -0.0280762
8210 0.209869 -0.0409241
8211 0.20166 -0.0523987
8212 0.193237 -0.0613098
8213 0.183716 -0.0684509
8214 0.172638 -0.0746155
8215 0.159973 -0.0798645
8216 0.146332 -0.084198
8217 0.133118 -0.0871582
8218 0.120514 -0.0896606
8219 0.107361 -0.0932007
8220 0.0951233 -0.0962524
8221 0.0854187 -0.0978699
8222 0.0770874 -0.0999756
8223 0.0700684 -0.102081
8224 0.0664368 -0.100983
8225 0.065979 -0.0972595
8226 0.0664978 -0.0939941
8227 0.0689697 -0.0899963
8228 0.0747375 -0.083252
8229 0.0820312 -0.075592
8230 0.089447 -0.0684814
8231 0.0971069 -0.0609131
8232 0.10495 -0.0518188
8233 0.112183 -0.0418091
8234 0.118622 -0.031311
8235 0.125 -0.0196533
8236 0.130768 -0.00698853
8237 0.135437 0.00637817
8238 0.139435 0.020874
8239 0.142822 0.0361633
8240 0.145294 0.0510559
8241 0.147186 0.0648499
8242 0.149414 0.0778503
8243 0.151794 0.09021
8244 0.153839 0.101593
8245 0.156067 0.111786
8246 0.15863 0.120392
8247 0.161072 0.127777
8248 0.16275 0.13443
8249 0.164093 0.140259
8250 0.166779 0.144775
8251 0.17157 0.147827
8252 0.17749 0.14978
8253 0.183838 0.151703
8254 0.191376 0.154755
8255 0.19986 0.158234
8256 0.207275 0.160767
8257 0.213257 0.163361
8258 0.217987 0.166443
8259 0.220886 0.168182
8260 0.221741 0.167786
8261 0.220245 0.165619
8262 0.215668 0.161652
8263 0.208954 0.156372
8264 0.201721 0.150116
8265 0.193939 0.142303
8266 0.186127 0.133881
8267 0.179077 0.126251
8268 0.172028 0.117981
8269 0.164886 0.108063
8270 0.15918 0.0979004
8271 0.154633 0.0877075
8272 0.149994 0.0765686
8273 0.14566 0.0651855
8274 0.141846 0.053833
8275 0.13736 0.041748
8276 0.132111 0.0298462
8277 0.12616 0.0187378
8278 0.11911 0.00772095
8279 0.112152 -0.00234985
8280 0.105103 -0.011322
8281 0.0960999 -0.0208435
8282 0.0863037 -0.0297852
8283 0.0779419 -0.0366211
8284 0.069458 -0.0438843
8285 0.0597534 -0.0527039
8286 0.051178 -0.0600281
8287 0.0439758 -0.0661926
8288 0.0360107 -0.0744629
8289 0.0285645 -0.0834656
8290 0.0226135 -0.0912781
8291 0.0158997 -0.0996704
8292 0.00866699 -0.108398
8293 0.00228882 -0.115936
8294 -0.00494385 -0.123657
8295 -0.0151367 -0.13266
8296 -0.0276184 -0.141479
8297 -0.0414429 -0.149689
8298 -0.0569763 -0.159027
8299 -0.0732422 -0.169342
8300 -0.0888062 -0.179169
8301 -0.102966 -0.187744
8302 -0.115692 -0.195312
8303 -0.127991 -0.202881
8304 -0.13913 -0.209015
8305 -0.147888 -0.211365
8306 -0.155334 -0.210907
8307 -0.162842 -0.210083
8308 -0.170044 -0.209137
8309 -0.17572 -0.206451
8310 -0.180511 -0.202393
8311 -0.186188 -0.199188
8312 -0.192139 -0.196838
8313 -0.196991 -0.194
8314 -0.20108 -0.190704
8315 -0.205536 -0.188049
8316 -0.210083 -0.186005
8317 -0.21402 -0.184021
8318 -0.218567 -0.182983
8319 -0.224182 -0.182495
8320 -0.229492 -0.180573
8321 -0.235077 -0.177765
8322 -0.241821 -0.175537
8323 -0.247589 -0.172516
8324 -0.251312 -0.168762
8325 -0.254517 -0.166565
8326 -0.256744 -0.164825
8327 -0.257568 -0.162476
8328 -0.258209 -0.161133
8329 -0.257599 -0.159943
8330 -0.254639 -0.157074
8331 -0.251831 -0.154724
8332 -0.250488 -0.15451
8333 -0.247986 -0.153931
8334 -0.244476 -0.15274
8335 -0.242493 -0.152771
8336 -0.240387 -0.151794
8337 -0.236664 -0.148865
8338 -0.23349 -0.147095
8339 -0.231323 -0.146667
8340 -0.228516 -0.145172
8341 -0.225342 -0.143188
8342 -0.222595 -0.141571
8343 -0.219299 -0.138977
8344 -0.216248 -0.136383
8345 -0.21463 -0.135376
8346 -0.213257 -0.134369
8347 -0.21228 -0.132599
8348 -0.212921 -0.131439
8349 -0.214447 -0.131042
8350 -0.215607 -0.13089
8351 -0.217072 -0.131409
8352 -0.220428 -0.133423
8353 -0.225494 -0.136383
8354 -0.231171 -0.139191
8355 -0.237213 -0.141541
8356 -0.244751 -0.144775
8357 -0.254425 -0.150024
8358 -0.264526 -0.156036
8359 -0.27478 -0.162598
8360 -0.28653 -0.170776
8361 -0.298584 -0.178894
8362 -0.309906 -0.185394
8363 -0.321564 -0.191589
8364 -0.333038 -0.197327
8365 -0.342194 -0.201172
8366 -0.349945 -0.204529
8367 -0.357605 -0.208832
8368 -0.36438 -0.21286
8369 -0.369873 -0.216187
8370 -0.374847 -0.219391
8371 -0.380157 -0.222382
8372 -0.386444 -0.225555
8373 -0.394104 -0.230438
8374 -0.402374 -0.237122
8375 -0.410583 -0.244354
8376 -0.4198 -0.252289
8377 -0.430298 -0.261261
8378 -0.440857 -0.270538
8379 -0.451782 -0.280365
8380 -0.463654 -0.29068
8381 -0.4758 -0.301147
8382 -0.487488 -0.3125
8383 -0.498444 -0.325256
8384 -0.508392 -0.338287
8385 -0.517273 -0.350708
8386 -0.525757 -0.363831
8387 -0.533386 -0.378021
8388 -0.538696 -0.391479
8389 -0.541962 -0.403748
8390 -0.543915 -0.415466
8391 -0.543732 -0.425842
8392 -0.540649 -0.434021
8393 -0.535919 -0.44101
8394 -0.529938 -0.447021
8395 -0.521423 -0.450714
8396 -0.510925 -0.452942
8397 -0.499908 -0.455231
8398 -0.488586 -0.457703
8399 -0.477875 -0.460754
8400 -0.468689 -0.465302
8401 -0.460846 -0.470886
8402 -0.454651 -0.477692
8403 -0.451813 -0.487183
8404 -0.452759 -0.499207
8405 -0.456177 -0.512024
8406 -0.462097 -0.52597
8407 -0.470947 -0.541962
8408 -0.480896 -0.55838
8409 -0.490753 -0.574554
8410 -0.500946 -0.591278
8411 -0.511169 -0.607513
8412 -0.52063 -0.621429
8413 -0.529388 -0.633209
8414 -0.536621 -0.643555
8415 -0.540741 -0.652252
8416 -0.541321 -0.6586
8417 -0.538696 -0.662018
8418 -0.533966 -0.663269
8419 -0.527588 -0.663361
8420 -0.519073 -0.661804
8421 -0.508881 -0.658173
8422 -0.49884 -0.653687
8423 -0.48999 -0.649292
8424 -0.482391 -0.645081
8425 -0.476959 -0.641754
8426 -0.474762 -0.639679
8427 -0.475098 -0.637817
8428 -0.477905 -0.636475
8429 -0.483917 -0.636841
8430 -0.49231 -0.637726
8431 -0.502441 -0.638153
8432 -0.514832 -0.639374
8433 -0.528625 -0.641541
8434 -0.541992 -0.642975
8435 -0.554932 -0.643555
8436 -0.567993 -0.644073
8437 -0.579712 -0.643463
8438 -0.588745 -0.640839
8439 -0.595154 -0.635895
8440 -0.598511 -0.627747
8441 -0.599304 -0.617157
8442 -0.598328 -0.605499
8443 -0.594971 -0.591736
8444 -0.589417 -0.575287
8445 -0.583496 -0.557922
8446 -0.578278 -0.540894
8447 -0.573792 -0.524017
8448 -0.570648 -0.507507
8449 -0.569916 -0.492279
8450 -0.571167 -0.478027
8451 -0.573425 -0.464386
8452 -0.57663 -0.452332
8453 -0.580719 -0.44281
8454 -0.584717 -0.435059
8455 -0.587524 -0.42807
8456 -0.589203 -0.422211
8457 -0.589172 -0.41745
8458 -0.585815 -0.412323
8459 -0.579376 -0.406647
8460 -0.571075 -0.401398
8461 -0.559723 -0.395264
8462 -0.544464 -0.387085
8463 -0.527161 -0.378143
8464 -0.50885 -0.368896
8465 -0.487915 -0.357574
8466 -0.464752 -0.344818
8467 -0.441925 -0.332458
8468 -0.419525 -0.319122
8469 -0.396851 -0.303558
8470 -0.374695 -0.287842
8471 -0.353516 -0.273438
8472 -0.332916 -0.25946
8473 -0.312836 -0.245056
8474 -0.293549 -0.230316
8475 -0.274536 -0.214996
8476 -0.255676 -0.199615
8477 -0.236633 -0.18457
8478 -0.216125 -0.169006
8479 -0.194214 -0.152618
8480 -0.1716 -0.135712
8481 -0.148163 -0.118469
8482 -0.123962 -0.101532
8483 -0.0991516 -0.0848694
8484 -0.0740356 -0.067688
8485 -0.049408 -0.0505066
8486 -0.0256653 -0.0346375
8487 -0.00253296 -0.0200195
8488 0.0194702 -0.00582886
8489 0.0398254 0.00854492
8490 0.0583496 0.0227661
8491 0.0742188 0.0355835
8492 0.0868835 0.0470276
8493 0.0967407 0.0585938
8494 0.104675 0.0709534
8495 0.110748 0.0822449
8496 0.114777 0.091095
8497 0.117645 0.0983887
8498 0.120117 0.10495
8499 0.122742 0.110565
8500 0.126617 0.115448
8501 0.131744 0.119446
8502 0.137207 0.122375
8503 0.142792 0.124817
8504 0.148407 0.126892
8505 0.153992 0.128082
8506 0.159302 0.128143
8507 0.163574 0.127258
8508 0.165894 0.125916
8509 0.166412 0.124542
8510 0.165466 0.122498
8511 0.162659 0.119171
8512 0.157501 0.115265
8513 0.149536 0.111084
8514 0.138763 0.105377
8515 0.125671 0.0969238
8516 0.110413 0.0859375
8517 0.0926208 0.0731812
8518 0.072876 0.0592041
8519 0.0529785 0.0439148
8520 0.0333252 0.0263977
8521 0.0134583 0.00692749
8522 -0.00604248 -0.0128479
8523 -0.024353 -0.0319519
8524 -0.040741 -0.0502014
8525 -0.0551758 -0.0671387
8526 -0.0681152 -0.0821838
8527 -0.0792236 -0.0949402
8528 -0.0880432 -0.105469
8529 -0.0950928 -0.114258
8530 -0.101593 -0.122131
8531 -0.108063 -0.129425
8532 -0.114166 -0.136566
8533 -0.120087 -0.144867
8534 -0.125977 -0.155029
8535 -0.131195 -0.166473
8536 -0.135712 -0.179016
8537 -0.140381 -0.193085
8538 -0.145508 -0.207916
8539 -0.15094 -0.222504
8540 -0.157471 -0.237183
8541 -0.165375 -0.251831
8542 -0.174347 -0.265778
8543 -0.185486 -0.280121
8544 -0.198761 -0.295013
8545 -0.211975 -0.30835
8546 -0.224762 -0.320007
8547 -0.23764 -0.330902
8548 -0.249176 -0.34021
8549 -0.258881 -0.347961
8550 -0.267365 -0.35553
8551 -0.27359 -0.361969
8552 -0.276611 -0.36618
8553 -0.278412 -0.369812
8554 -0.280396 -0.373505
8555 -0.281799 -0.375519
8556 -0.283966 -0.376801
8557 -0.289093 -0.379456
8558 -0.296448 -0.382446
8559 -0.305328 -0.38501
8560 -0.316315 -0.388245
8561 -0.328491 -0.391785
8562 -0.340881 -0.395233
8563 -0.353577 -0.399506
8564 -0.36615 -0.404083
8565 -0.377869 -0.407379
8566 -0.389374 -0.40921
8567 -0.40155 -0.410797
8568 -0.41391 -0.412689
8569 -0.425385 -0.414703
8570 -0.435822 -0.416534
8571 -0.445496 -0.417816
8572 -0.454346 -0.418396
8573 -0.461884 -0.41806
8574 -0.468353 -0.417358
8575 -0.474457 -0.417145
8576 -0.479584 -0.417328
8577 -0.482605 -0.417847
8578 -0.483551 -0.419495
8579 -0.483063 -0.422668
8580 -0.480621 -0.426208
8581 -0.47583 -0.429382
8582 -0.469299 -0.4328
8583 -0.46167 -0.436737
8584 -0.453125 -0.440704
8585 -0.443176 -0.443451
8586 -0.431854 -0.444641
8587 -0.420532 -0.445343
8588 -0.409027 -0.444885
8589 -0.396698 -0.442261
8590 -0.384491 -0.438751
8591 -0.372467 -0.435059
8592 -0.360107 -0.430847
8593 -0.348846 -0.427429
8594 -0.340363 -0.425812
8595 -0.333191 -0.424438
8596 -0.327057 -0.424194
8597 -0.323853 -0.428406
8598 -0.323029 -0.435883
8599 -0.323273 -0.443787
8600 -0.325958 -0.45343
8601 -0.330383 -0.465118
8602 -0.332825 -0.475189
8603 -0.332947 -0.482666
8604 -0.332703 -0.489075
8605 -0.329956 -0.492676
8606 -0.322632 -0.492004
8607 -0.312256 -0.489105
8608 -0.300171 -0.485077
8609 -0.285583 -0.478973
8610 -0.268677 -0.470947
8611 -0.252014 -0.463562
8612 -0.237152 -0.458252
8613 -0.223877 -0.454926
8614 -0.212524 -0.453766
8615 -0.203766 -0.454865
8616 -0.197937 -0.458069
8617 -0.194366 -0.463684
8618 -0.192596 -0.472626
8619 -0.192719 -0.484467
8620 -0.194763 -0.497253
8621 -0.200104 -0.511108
8622 -0.209076 -0.526672
8623 -0.219757 -0.542145
8624 -0.231384 -0.556091
8625 -0.24469 -0.568695
8626 -0.258514 -0.579041
8627 -0.27066 -0.585724
8628 -0.281311 -0.589905
8629 -0.291229 -0.59314
8630 -0.299164 -0.595001
8631 -0.304657 -0.59613
8632 -0.308136 -0.597687
8633 -0.309692 -0.599792
8634 -0.309998 -0.60257
8635 -0.310303 -0.606628
8636 -0.311035 -0.612183
8637 -0.311798 -0.618896
8638 -0.312012 -0.626099
8639 -0.312378 -0.633728
8640 -0.313873 -0.641815
8641 -0.315704 -0.64917
8642 -0.3172 -0.654907
8643 -0.31958 -0.659546
8644 -0.323181 -0.662445
8645 -0.327026 -0.662598
8646 -0.331268 -0.661316
8647 -0.336761 -0.65979
8648 -0.343475 -0.657013
8649 -0.351593 -0.653503
8650 -0.361633 -0.651886
8651 -0.372345 -0.652283
8652 -0.382721 -0.652924
8653 -0.393982 -0.653717
8654 -0.405914 -0.654877
8655 -0.41687 -0.656494
8656 -0.426544 -0.659088
8657 -0.434814 -0.661224
8658 -0.441559 -0.661346
8659 -0.447723 -0.660431
8660 -0.453522 -0.658875
8661 -0.457977 -0.655396
8662 -0.46106 -0.649231
8663 -0.462463 -0.640411
8664 -0.461792 -0.6297
8665 -0.4599 -0.61853
8666 -0.457397 -0.607117
8667 -0.454285 -0.594971
8668 -0.450836 -0.582336
8669 -0.44751 -0.569702
8670 -0.444214 -0.557434
8671 -0.440979 -0.54599
8672 -0.437927 -0.535217
8673 -0.434631 -0.524445
8674 -0.431458 -0.514221
8675 -0.429779 -0.506042
8676 -0.429077 -0.499542
8677 -0.428314 -0.493835
8678 -0.428711 -0.488739
8679 -0.430328 -0.483246
8680 -0.431915 -0.476929
8681 -0.434448 -0.471313
8682 -0.43808 -0.467102
8683 -0.440704 -0.463806
8684 -0.442596 -0.462128
8685 -0.444946 -0.462036
8686 -0.446136 -0.462616
8687 -0.444946 -0.463226
8688 -0.44165 -0.462891
8689 -0.435638 -0.460999
8690 -0.426697 -0.457642
8691 -0.416748 -0.452087
8692 -0.406403 -0.443878
8693 -0.394226 -0.434174
8694 -0.381287 -0.423706
8695 -0.37027 -0.412109
8696 -0.361481 -0.400452
8697 -0.355103 -0.390442
8698 -0.35257 -0.382385
8699 -0.353455 -0.377014
8700 -0.357117 -0.375397
8701 -0.364777 -0.376434
8702 -0.376099 -0.379425
8703 -0.389404 -0.38559
8704 -0.404785 -0.394379
8705 -0.421814 -0.403839
8706 -0.438324 -0.414703
8707 -0.454285 -0.427032
8708 -0.470154 -0.438385
8709 -0.484222 -0.448792
8710 -0.495209 -0.458862
8711 -0.503571 -0.465576
8712 -0.509583 -0.468628
8713 -0.512238 -0.470642
8714 -0.5112 -0.47052
8715 -0.507355 -0.466888
8716 -0.501068 -0.461243
8717 -0.493225 -0.454315
8718 -0.485016 -0.44577
8719 -0.476227 -0.43692
8720 -0.467682 -0.428101
8721 -0.460938 -0.418274
8722 -0.455658 -0.40863
8723 -0.451569 -0.400909
8724 -0.449982 -0.39447
8725 -0.451111 -0.389282
8726 -0.453461 -0.3862
8727 -0.456512 -0.384705
8728 -0.459503 -0.383636
8729 -0.462097 -0.383362
8730 -0.46463 -0.38385
8731 -0.466217 -0.384491
8732 -0.4664 -0.38562
8733 -0.465729 -0.386688
8734 -0.463867 -0.387451
8735 -0.459137 -0.388824
8736 -0.451019 -0.390137
8737 -0.44101 -0.390228
8738 -0.429138 -0.389099
8739 -0.41452 -0.387207
8740 -0.397095 -0.384216
8741 -0.377625 -0.379883
8742 -0.35791 -0.374481
8743 -0.338379 -0.368134
8744 -0.318146 -0.361298
8745 -0.297333 -0.354126
8746 -0.27655 -0.34613
8747 -0.256287 -0.337769
8748 -0.236847 -0.328888
8749 -0.218842 -0.319
8750 -0.202362 -0.30896
8751 -0.187561 -0.299194
8752 -0.174713 -0.289612
8753 -0.162872 -0.28064
8754 -0.151764 -0.272064
8755 -0.142059 -0.262695
8756 -0.13266 -0.25351
8757 -0.122314 -0.245819
8758 -0.112396 -0.23822
8759 -0.103516 -0.229584
8760 -0.094635 -0.221161
8761 -0.0868835 -0.213562
8762 -0.0813904 -0.206146
8763 -0.0775452 -0.199829
8764 -0.0746765 -0.194763
8765 -0.0732422 -0.190002
8766 -0.073822 -0.186218
8767 -0.0752258 -0.183289
8768 -0.0759277 -0.180603
8769 -0.0753479 -0.178528
8770 -0.0743103 -0.17627
8771 -0.0748901 -0.173096
8772 -0.0760193 -0.169434
8773 -0.0756226 -0.165222
8774 -0.0748596 -0.159821
8775 -0.0746155 -0.153381
8776 -0.074646 -0.147186
8777 -0.0753174 -0.141663
8778 -0.076355 -0.136139
8779 -0.0783081 -0.130859
8780 -0.0826111 -0.125549
8781 -0.0895081 -0.120178
8782 -0.0980225 -0.116058
8783 -0.107635 -0.113251
8784 -0.118744 -0.111298
8785 -0.131195 -0.111115
8786 -0.144531 -0.112976
8787 -0.158936 -0.115997
8788 -0.173889 -0.119751
8789 -0.188049 -0.124634
8790 -0.200958 -0.131165
8791 -0.212616 -0.138367
8792 -0.223022 -0.144775
8793 -0.231567 -0.150421
8794 -0.237488 -0.155701
8795 -0.241913 -0.159424
8796 -0.245758 -0.160675
8797 -0.247162 -0.159973
8798 -0.245178 -0.157318
8799 -0.241394 -0.151428
8800 -0.235992 -0.142853
8801 -0.228973 -0.133575
8802 -0.221619 -0.123169
8803 -0.214294 -0.111115
8804 -0.206482 -0.0993042
8805 -0.199158 -0.0877686
8806 -0.194031 -0.075531
8807 -0.189972 -0.0635986
8808 -0.18576 -0.0529785
8809 -0.182892 -0.0433044
8810 -0.180847 -0.0348511
8811 -0.178192 -0.0283508
8812 -0.175415 -0.0219421
8813 -0.172699 -0.0145874
8814 -0.169098 -0.00888062
8815 -0.163849 -0.00457764
8816 -0.157745 0.000671387
8817 -0.15097 0.00686646
8818 -0.142914 0.0134277
8819 -0.133942 0.0202026
8820 -0.12326 0.0272522
8821 -0.110199 0.0356445
8822 -0.0955811 0.0471191
8823 -0.0789185 0.0614624
8824 -0.0588074 0.0777893
8825 -0.0365906 0.0965576
8826 -0.0145874 0.117218
8827 0.00772095 0.138397
8828 0.030426 0.159851
8829 0.0523682 0.181427
8830 0.0737305 0.201996
8831 0.0936584 0.219788
8832 0.112061 0.235443
8833 0.129791 0.249603
8834 0.145691 0.261383
8835 0.158966 0.270599
8836 0.170105 0.276428
8837 0.17981 0.279572
8838 0.187439 0.282501
8839 0.192352 0.284607
8840 0.196442 0.284698
8841 0.200439 0.28418
8842 0.204041 0.285461
8843 0.20871 0.28833
8844 0.215088 0.290527
8845 0.22287 0.292206
8846 0.231598 0.294861
8847 0.241211 0.298004
8848 0.251984 0.300751
8849 0.263092 0.302979
8850 0.273438 0.30481
8851 0.283295 0.30603
8852 0.292603 0.306274
8853 0.300446 0.30545
8854 0.306915 0.303345
8855 0.312042 0.300354
8856 0.314819 0.297119
8857 0.315643 0.29364
8858 0.315521 0.289948
8859 0.313782 0.286682
8860 0.31076 0.283813
8861 0.306793 0.280029
8862 0.30072 0.275452
8863 0.293579 0.271576
8864 0.286743 0.267548
8865 0.279633 0.263153
8866 0.27121 0.25882
8867 0.261871 0.253265
8868 0.252411 0.247589
8869 0.242004 0.242615
8870 0.231476 0.236389
8871 0.22168 0.228912
8872 0.2117 0.222473
8873 0.203369 0.216888
8874 0.197357 0.210449
8875 0.191254 0.204712
8876 0.185699 0.200592
8877 0.182892 0.19577
8878 0.181396 0.191223
8879 0.178589 0.188232
8880 0.175751 0.185547
8881 0.17392 0.183899
8882 0.171661 0.184601
8883 0.1698 0.186157
8884 0.168427 0.187805
8885 0.165955 0.191711
8886 0.162628 0.197113
8887 0.158783 0.201782
8888 0.153107 0.207397
8889 0.145508 0.214752
8890 0.138184 0.222076
8891 0.131592 0.229248
8892 0.124634 0.236359
8893 0.118073 0.242737
8894 0.112946 0.248444
8895 0.109711 0.253387
8896 0.109192 0.257385
8897 0.110596 0.261108
8898 0.112152 0.264618
8899 0.115112 0.267181
8900 0.120667 0.269501
8901 0.128052 0.273071
8902 0.137329 0.277863
8903 0.14798 0.282532
8904 0.159393 0.288055
8905 0.171814 0.295929
8906 0.18454 0.304871
8907 0.196533 0.314636
8908 0.206818 0.325684
8909 0.216278 0.338776
8910 0.226257 0.35379
8911 0.236389 0.368805
8912 0.246857 0.383514
8913 0.257874 0.398712
8914 0.27002 0.414276
8915 0.28363 0.429108
8916 0.297089 0.441895
8917 0.309937 0.453247
8918 0.322052 0.46344
8919 0.332825 0.472595
8920 0.342255 0.480804
8921 0.350891 0.48819
8922 0.35968 0.496155
8923 0.368744 0.504974
8924 0.378296 0.513794
8925 0.388184 0.523071
8926 0.397766 0.5336
8927 0.408264 0.544586
8928 0.420319 0.554474
8929 0.4328 0.56369
8930 0.444946 0.573212
8931 0.457184 0.582153
8932 0.469757 0.58963
8933 0.482666 0.595703
8934 0.49585 0.600616
8935 0.50882 0.604248
8936 0.521637 0.60675
8937 0.534424 0.608612
8938 0.547089 0.610596
8939 0.560181 0.613373
8940 0.573639 0.616394
8941 0.586792 0.619812
8942 0.59964 0.624329
8943 0.612396 0.629303
8944 0.624786 0.634247
8945 0.635956 0.639069
8946 0.645203 0.64267
8947 0.652008 0.64444
8948 0.655853 0.644714
8949 0.656952 0.642731
8950 0.655762 0.638092
8951 0.65213 0.631531
8952 0.64624 0.622772
8953 0.639557 0.611664
8954 0.63327 0.599915
8955 0.62851 0.588928
8956 0.627045 0.57959
8957 0.6297 0.572815
8958 0.636902 0.568817
8959 0.649658 0.567688
8960 0.666901 0.570496
8961 0.687317 0.577087
8962 0.710327 0.585754
8963 0.733582 0.596436
8964 0.755035 0.609955
8965 0.775085 0.623657
8966 0.793335 0.635254
8967 0.807739 0.645691
8968 0.818207 0.654449
8969 0.826233 0.660828
8970 0.830872 0.665497
8971 0.831696 0.667419
8972 0.830688 0.665344
8973 0.827545 0.660675
8974 0.82196 0.654907
8975 0.81604 0.646912
8976 0.810822 0.637421
8977 0.805878 0.629242
8978 0.801819 0.622742
8979 0.799347 0.617828
8980 0.797852 0.615234
8981 0.798065 0.615356
8982 0.799988 0.618073
